Drexel, -3.5 ,Bryant,20231222,151659
PENNK,NL,VMI,20231222,151659
STMAMD,NL,Loyola Maryland,20231222,151659
Massachusetts-Lowell, -4.5 ,Boston,20231222,151659
MEVERS,NL,NJIT,20231222,151659
MUSK,NL,Wright State,20231222,151659
KEAN,NL,Saint Peter's,20231222,151659
GBP,NL,Charlotte,20231222,151659
DEVAL,NL,Princeton,20231222,151659
Vermont, -5.5 ,Miami (OH,20231222,151659
James Madison, -21.5 ,Morgan State,20231222,151659
Chattanooga, -2.5 ,Milwaukee,20231222,151659
George Mason, 4.5 ,Tulane,20231222,151659
Siena, 10.5 ,Brown,20231222,151659
Cornell, -7.5 ,Robert Morris,20231222,151659
SIENHT,NL,Bowling Green,20231222,151659
GWYM,NL,Wagner,20231222,151659
BPARK,NL,South Carolina State,20231222,151659
PQT,NL,Stephen F. Austin,20231222,151659
Albany, 11.5 ,South Florida,20231222,151659
Bucknell, 6.5 ,Merrimack College,20231222,151659
Drake, -3.5 ,UAB,20231222,151659
Texas A&M-Corpus Christi, 23.5 ,Texas,20231222,151659
North Florida, 16.5 ,Georgia,20231222,151659
Montana State, 5.5 ,CSUN,20231222,151659
Nicholls, 7.5 ,Towson,20231222,151659
Grambling State, 25.5 ,Florida,20231222,151659
Nevada, 2.5 ,TCU,20231222,151659
SMU, -5.5 ,Murray State,20231222,151659
Elon, 17.5 ,South Carolina,20231222,151659
Queens (NC, 19.5 ,Clemson,20231222,151659
Georgetown, 17.5 ,Marquette,20231222,151659
Southern Indiana, 16.5 ,Southern Illinois,20231222,151659
RCKFRD,NL,Lindenwood,20231222,151659
FLMEM,NL,Florida Gulf Coast,20231222,151659
Mississippi Valley State, 40.5 ,Baylor,20231222,151659
Winthrop, 8.5 ,Florida State,20231222,151659
Maryland Eastern Shore, 25.5 ,VCU,20231222,151659
Canisius, 8.5 ,High Point,20231222,151659
Binghamton, 14.5 ,St. Bonaventure,20231222,151659
Stetson, 19.5 ,Cincinnati,20231222,151659
Temple, -3.5 ,Old Dominion,20231222,151659
Louisiana-Lafayette, 4.5 ,Rice,20231222,151659
Yale, 14.5 ,Kansas,20231222,151659
Marist, 5.5 ,Notre Dame,20231222,151659
Fresno State, 11.5 ,San Francisco,20231222,151659
New Mexico State, 6.5 ,Tulsa,20231222,151659
Ohio, -4.5 ,Austin Peay,20231222,151659
Chicago State, 24.5 ,Wisconsin,20231222,151659
Houston Christian, 33.5 ,Texas A&M,20231222,151659
Alabama State, 31.5 ,Auburn,20231222,151659
Middle Tennessee, 2.5 ,Southern Utah,20231222,151659
Illinois, -6.5 ,Missouri,20231222,151659
East Tennessee State, 17.5 ,Utah State,20231222,151659
Maryland, 3.5 ,UCLA,20231222,151659
Bellarmine, 27.5 ,BYU,20231222,151659
Colorado State, -5.5 ,Loyola Marymount,20231222,151659
Georgia Tech, 1.5 ,Hawaii,20231222,151659
Robert Morris,NL,Saint Francis U,20231222,151659
