Oakland, 1.5 ,Cleveland State,20231228,151715
FVST,NL,Jacksonville State,20231228,151715
BIBL,NL,Texas Southern,20231228,151715
Coppin State, 30.5 ,Maryland,20231228,151715
Albany, -10.5 ,LIU,20231228,151715
Central Arkansas, 31.5 ,Oklahoma,20231228,151715
Sam Houston State, 17.5 ,Texas Tech,20231228,151715
TRUST,NL,Bradley,20231228,151715
Prairie View A&M, 2.5 ,UTSA,20231228,151715
Little Rock, -1.5 ,Tennessee Tech,20231228,151715
UT Martin, 4.5 ,Tennessee State,20231228,151715
Montana, 4.5 ,Weber State,20231228,151715
UC Santa Barbara, -2.5 ,UC Davis,20231228,151715
Sacramento State, 3.5 ,Idaho,20231228,151715
Portland State, 2.5 ,Eastern Washington,20231228,151715
Montana State, 1.5 ,Idaho State,20231228,151715
USC, 2.5 ,Oregon,20231228,151715
UC Riverside, 12.5 ,UC Irvine,20231228,151715
CSUN, -3.5 ,Cal Poly,20231228,151715
Bakersfield, 7.5 ,California-San Diego,20231228,151715
Long Beach State, -3.5 ,Cal State Fullerton,20231228,151715
UCLA, -6.5 ,Oregon State,20231228,151715
Southern Indiana,NL,Southeast Missouri State,20231228,151715
UNC Asheville,NL,UAB,20231228,151715
Washington,NL,Colorado,20231228,151715
