William & Mary, 6 ,UNCW,20250120,140742
Saint Francis U, 2 ,Wagner,20250120,140742
Penn, 6 ,Harvard,20250120,140742
Dartmouth, 16 ,Yale,20250120,140742
Columbia, 7 ,Princeton,20250120,140742
Brown, 8.5 ,Cornell,20250120,140742
Southeastern Louisiana, -7 ,East Texas A&M,20250120,140742
Mercyhurst,NL,LIU,20250120,140742
Lamar, 4.5 ,Nicholls,20250120,140742
New Orleans, 8 ,Northwestern State,20250120,140742
Alcorn State, 4.5 ,Prairie View A&M,20250120,140742
Hofstra, 3 ,Drexel,20250120,140742
MORE,NL,Howard,20250120,140742
Stephen F. Austin, 16 ,McNeese State,20250120,140742
Jackson State, 5 ,Texas Southern,20250120,140742
Fresno State, 21 ,New Mexico,20250120,140742
COLU,NL,Norfolk State,20250120,140742
Texas-Rio Grande Valley, 4 ,Incarnate Word,20250120,140742
Georgetown, 9 ,Villanova,20250120,140742
Rutgers, 7 ,Penn State,20250120,140742
Mississippi Valley State, 16 ,Florida A&M,20250120,140742
UAPB, 12.5 ,Bethune-Cookman,20250120,140742
Bucknell, 7 ,Colgate,20250120,140742
Fairleigh Dickinson, -3.5 ,Chicago State,20250120,140742
Stonehill, -2 ,Le Moyne,20250120,140742
Texas A&M-Corpus Christi, -5.5 ,Houston Christian,20250120,140742
Hampton, -2.5 ,North Carolina A&T,20250120,140742
Eastern Washington, 5.5 ,Montana State,20250120,140742
Idaho, 5 ,Montana,20250120,140742
