Delaware State, 1.5 ,South Carolina State,20260126,141809
Le Moyne, -2.5 ,FDU,20260126,141809
Louisville, 7.5 ,Duke,20260126,141809
Penn State, 12.5 ,Ohio State,20260126,141809
Abilene Christian, 4.5 ,Tarleton State,20260126,141809
Jackson State, 5.5 ,Florida A&M,20260126,141809
Alcorn State, 12.5 ,Bethune-Cookman,20260126,141809
Morgan State, 9.5 ,Norfolk State,20260126,141809
Central Connecticut State, -2.5 ,Stonehill,20260126,141809
UT Rio Grande Valley, 3.5 ,Texas A&M-Corpus Christi,20260126,141809
Arizona, -2.5 ,BYU,20260126,141809
Bucknell,NL,Lafayette,20260126,141809
Alabama A&M,NL,Prairie View A&M,20260126,141809
McNeese,NL,Southeastern Louisiana,20260126,141809
Mississippi Valley State,NL,Southern University,20260126,141809
Howard,NL,Coppin State,20260126,141809
Wagner, 10.5 ,LIU,20260126,141809
East Texas A&M, 8.5 ,Lamar,20260126,141809
Maryland-Eastern Shore,NL,North Carolina Central,20260126,141809
New Orleans,NL,Nicholls State,20260126,141809
Arkansas-Pine Bluff,NL,Grambling State,20260126,141809
Incarnate Word, -1.5 ,Houston Christian,20260126,141809
Alabama State,NL,Texas Southern,20260126,141809
Northwestern State,NL,Stephen F. Austin,20260126,141809
