Radford, -15.5 ,Chicago State,20241125,140828
Duquesne, -6.5 ,Hampton,20241125,140828
Siena, 4.5 ,Miami (OH,20241125,140828
CCT,NL,Southern,20241125,140828
Howard, -2.5 ,UMBC,20241125,140828
Ball State, 2 ,Eastern Kentucky,20241125,140828
Drexel, 3.5 ,Purdue Fort Wayne,20241125,140828
UAB, -9.5 ,Louisiana-Lafayette,20241125,140828
Boise State, -12 ,South Dakota State,20241125,140828
Jacksonville, -4 ,Mercer,20241125,140828
Memphis, 9 ,Connecticut,20241125,140828
Southern Illinois, 5 ,Louisiana Tech,20241125,140828
Illinois State, 1.5 ,George Washington,20241125,140828
IU Indy, 4 ,Alabama A&M,20241125,140828
Denver, 8 ,CSUN,20241125,140828
Fordham, 15.5 ,Penn State,20241125,140828
High Point, -14 ,Old Dominion,20241125,140828
Colorado, 7.5 ,Michigan State,20241125,140828
Longwood, 10.5 ,Kansas State,20241125,140828
Michigan, -10.5 ,Virginia Tech,20241125,140828
Richmond,NL,FLTECH,20241125,140828
Merrimack College, 7.5 ,Massachusetts-Lowell,20241125,140828
Clemson, -2.5 ,San Francisco,20241125,140828
LIU, 12.5 ,Winthrop,20241125,140828
Cornell, -1.5 ,Iona,20241125,140828
North Carolina A&T, 2.5 ,Buffalo,20241125,140828
Tennessee State, 10.5 ,Chattanooga,20241125,140828
WASHMD,NL,Navy,20241125,140828
CARO,NL,North Carolina Central,20241125,140828
East Texas A&M, 2.5 ,Stonehill,20241125,140828
New Hampshire, 19 ,Columbia,20241125,140828
Missouri State, 2.5 ,Boston College,20241125,140828
MISSCO,NL,Nicholls,20241125,140828
Le Moyne, 11 ,Texas-Rio Grande Valley,20241125,140828
Utah Tech, 11 ,Montana,20241125,140828
Green Bay, 24.5 ,Ohio State,20241125,140828
Oregon State, 6.5 ,North Texas,20241125,140828
UTSA, 12 ,Troy,20241125,140828
Quinnipiac, 8.5 ,Saint Louis,20241125,140828
Indiana State, -4 ,Southern Indiana,20241125,140828
Central Michigan, 13.5 ,Minnesota,20241125,140828
McNeese State, -1.5 ,Liberty,20241125,140828
RAN,NL,South Dakota,20241125,140828
Eastern Michigan, -4 ,Houston Christian,20241125,140828
Maryland Eastern Shore, 35 ,Arkansas,20241125,140828
Incarnate Word, 7 ,South Alabama,20241125,140828
UTEP, -5 ,San Jose State,20241125,140828
Xavier, -6 ,South Carolina,20241125,140828
ROGERS,NL,Oral Roberts,20241125,140828
Southern Miss, 2.5 ,Abilene Christian,20241125,140828
Little Rock, 21 ,Illinois,20241125,140828
Iowa State, 4 ,Auburn,20241125,140828
EMBRID,NL,Idaho State,20241125,140828
JUST,NL,Weber State,20241125,140828
Norfolk State, 5.5 ,UC Davis,20241125,140828
UNCG, -7.5 ,Long Beach State,20241125,140828
Dayton, 8 ,North Carolina,20241125,140828
