North Carolina Central, -3.5 ,Morgan State,20250107,151658
St. John's, -1.5 ,Xavier,20250107,151658
Kent State, -12.5 ,Northern Illinois,20250107,151658
Central Michigan, 7.5 ,Akron,20250107,151658
Miami (OH, -1 ,Ball State,20250107,151658
Eastern Michigan, 9.5 ,Toledo,20250107,151658
Bowling Green, 5 ,Western Michigan,20250107,151658
Tennessee, 3.5 ,Florida,20250107,151658
Kentucky, -2 ,Georgia,20250107,151658
Arizona, -3 ,West Virginia,20250107,151658
Ohio, -12 ,Buffalo,20250107,151658
Pittsburgh, 14.5 ,Duke,20250107,151658
Clemson, 3.5 ,Louisville,20250107,151658
Georgia Tech, -1 ,Syracuse,20250107,151658
Tulane, 9 ,UAB,20250107,151658
Tulsa, 5 ,UTSA,20250107,151658
Nebraska, 4 ,Iowa,20250107,151658
UIC, 2.5 ,Missouri State,20250107,151658
Kansas State, 2.5 ,Oklahoma State,20250107,151658
Cincinnati, 5.5 ,Baylor,20250107,151658
Utah, 17.5 ,Iowa State,20250107,151658
Georgetown, 13 ,Marquette,20250107,151658
SIUE, -2.5 ,Eastern Illinois,20250107,151658
Fresno State, 14.5 ,Colorado State,20250107,151658
Auburn, -10.5 ,Texas,20250107,151658
LSU, 7 ,Missouri,20250107,151658
Mississippi State, -2.5 ,Vanderbilt,20250107,151658
SMU, 6.5 ,North Carolina,20250107,151658
Texas Tech, 3 ,BYU,20250107,151658
Utah State, -10 ,San Jose State,20250107,151658
Michigan, 3 ,UCLA,20250107,151658
New Mexico, -6.5 ,Wyoming,20250107,151658
UNLV, 8 ,Boise State,20250107,151658
Loyola Marymount, 14.5 ,Saint Mary's,20250107,151658
Ole Miss,NL,Arkansas,20250107,151658
Alabama,NL,South Carolina,20250107,151658
Texas A&M,NL,Oklahoma,20250107,151658
Air Force,NL,San Diego State,20250107,151658
