Michigan, -3.5 ,Penn State,20240107,151717
Wichita State, -1.5 ,Temple,20240107,151717
Massachusetts, 8.5 ,Dayton,20240107,151717
Niagara, 9.5 ,Iona,20240107,151717
IUPUI, 17.5 ,Youngstown State,20240107,151717
Marist, 2.5 ,Fairfield,20240107,151717
Canisius, 1.5 ,Rider,20240107,151717
Mount St. Mary's, 1.5 ,Saint Peter's,20240107,151717
Manhattan, 9.5 ,Quinnipiac,20240107,151717
Tulsa, 4.5 ,East Carolina,20240107,151717
Indiana State, -1.5 ,Northern Iowa,20240107,151717
South Florida, 3.5 ,UAB,20240107,151717
Drake, -4.5 ,Belmont,20240107,151717
Chicago State, 10.5 ,UTEP,20240107,151717
Northern Kentucky, 4.5 ,Cleveland State,20240107,151717
SMU, 7.5 ,Memphis,20240107,151717
Maryland, 1.5 ,Minnesota,20240107,151717
Michigan State, -3.5 ,Northwestern,20240107,151717
