Richmond, 1.5 ,Furman,20251127,123636
Vanderbilt, -8.5 ,VCU,20251127,123636
St. Bonaventure, -13.5 ,East Carolina,20251127,123636
Charlotte, 4.5 ,Illinois State,20251127,123636
Oregon, 1.5 ,Creighton,20251127,123636
Colorado, 1.5 ,San Francisco,20251127,123636
Virginia Tech, 4.5 ,Saint Mary's,20251127,123636
TCU, 11.5 ,Florida,20251127,123636
North Carolina, 1.5 ,Michigan State,20251127,123636
UNLV, -4.5 ,Rutgers,20251127,123636
Nevada, 4.5 ,Washington,20251127,123636
BYU, -7.5 ,Miami (FL,20251127,123636
Western Kentucky, 8.5 ,South Florida,20251127,123636
Providence, 6.5 ,Wisconsin,20251127,123636
Saint Louis, -1.5 ,Santa Clara,20251127,123636
Georgetown, 1.5 ,Dayton,20251127,123636
Arkansas, 10.5 ,Duke,20251127,123636
Colorado State, -1.5 ,Wichita State,20251127,123636
Minnesota, 2.5 ,Stanford,20251127,123636
Oklahoma State, 3.5 ,Northwestern,20251127,123636
Boise State,NL,Chaminade,20251127,123636
Utah,NL,Ole Miss,20251127,123636
Maryland,NL,Alabama,20251127,123636
