Utah Tech, 5.5 ,FIU,20241230,140730
Akron, 6 ,Princeton,20241230,140730
BIBL,NL,Grambling State,20241230,140730
Clemson,NL,Central Michigan,20241230,140730
EMER,NL,Massachusetts-Lowell,20241230,140730
Western Michigan, 27 ,Michigan State,20241230,140730
Siena, 12.5 ,Cornell,20241230,140730
BETH,NL,Sacramento State,20241230,140730
Columbia, 11.5 ,Rutgers,20241230,140730
Monmouth, 35.5 ,Auburn,20241230,140730
KENN,NL,UNC Asheville,20241230,140730
Cincinnati, -4 ,Kansas State,20241230,140730
MUSK,NL,Ohio,20241230,140730
TAMSA,NL,Lamar,20241230,140730
EWUN,NL,Northern Illinois,20241230,140730
ELMS,NL,Vermont,20241230,140730
DEF,NL,Miami (OH,20241230,140730
Presbyterian, 19 ,South Carolina,20241230,140730
Southeastern Louisiana, 17 ,McNeese State,20241230,140730
New Hampshire, 34 ,Iowa,20241230,140730
DALCHR,NL,Texas-Rio Grande Valley,20241230,140730
Alabama State, 25.5 ,Missouri,20241230,140730
TCU, 15 ,Arizona,20241230,140730
Houston, -12 ,Oklahoma State,20241230,140730
Oakland, 18 ,Arkansas,20241230,140730
BENE,NL,Northern Arizona,20241230,140730
TAMT,NL,Oral Roberts,20241230,140730
MOBILE,NL,South Alabama,20241230,140730
WILCAR,NL,Southern Miss,20241230,140730
FVST,NL,Jacksonville State,20241230,140730
New Orleans, 31 ,Vanderbilt,20241230,140730
Bryant, 12.5 ,Grand Canyon,20241230,140730
Iowa State, -10 ,Colorado,20241230,140730
EOR,NL,Eastern Washington,20241230,140730
Bethune-Cookman, 30 ,Mississippi State,20241230,140730
Southern, 22.5 ,Nebraska,20241230,140730
Portland, 18.5 ,Oregon State,20241230,140730
Loyola Marymount, 8.5 ,Washington State,20241230,140730
Santa Clara, 5 ,San Francisco,20241230,140730
Pacific, 1 ,San Diego,20241230,140730
Gonzaga, -21 ,Pepperdine,20241230,140730
UC Irvine, -4.5 ,California Baptist,20241230,140730
Nicholls, 9 ,Seattle,20241230,140730
