Michigan,-1.5,Colorado State,20220317,152920
South Dakota State,+2.5,Providence,20220317,152920
Memphis,-3.5,Boise State,20220317,152920
Georgia State,+23,Gonzaga,20220317,152920
Marquette,+3.5,North Carolina,20220317,152920
New Mexico State,+6.5,UConn,20220317,152920
Saint Peters,+18,Kentucky,20220317,152920
Indiana,+2.5,Saint Marys,20220317,152920
Creighton,+2,San Diego State,20220317,152920
Vermont,+5,Arkansas,20220317,152920
San Francisco,+2.5,Murray State,20220317,152920
Akron,+13.5,UCLA,20220317,152920
Texas Southern,+21.5,Kansas,20220317,152920
Eastern Washington,+13.5,Fresno State,20220317,152920
Loyola Chicago,pk,Ohio State,20220317,152920
Jacksonville State,+14.5,Auburn,20220317,152920
Montana State,+14.5,Texas Tech,20220317,152920
Yale,+16,Purdue,20220317,152920
Delaware,+15.5,Villanova,20220317,152920
Miami FL,+2,USC,20220317,152920
Notre Dame,+4,Alabama,20220317,152920
Chattanooga,+8,Illinois,20220317,152920
Cal State Fullerton,+18.5,Duke,20220317,152920
Iowa State,+4,LSU,20220317,152920
Wright State,+21.5,Arizona,20220317,152920
UAB,+8.5,Houston,20220317,152920
Davidson,+1,Michigan State,20220317,152920
Colgate,+8,Wisconsin,20220317,152920
TCU,-1,Seton Hall,20220317,152920
Purdue Fort Wayne,+10,Drake,20220317,152920
UNC Asheville,+6.5,SFA,20220317,152920
California Baptist,+6,Middle Tennessee,20220317,152920
Rice,+5.5,Ohio,20220317,152920
New Orleans,+8.5,Portland,20220317,152920
Northern Colorado,+5,Florida Atlantic,20220317,152920
Boston University,+2,UNC Greensboro,20220317,152920
Troy,+4,Abilene Christian,20220317,152920
