BRESC,NL,Western Carolina,20231221,151752
Dartmouth, 3.5 ,Sacred Heart,20231221,151752
ALCE,NL,Morehead State,20231221,151752
KYCH,NL,Charleston Southern,20231221,151752
Central Connecticut State, 10.5 ,Fordham,20231221,151752
Hampton, 3.5 ,Eastern Michigan,20231221,151752
TOM,NL,Mercer,20231221,151752
Manhattan, 8.5 ,Monmouth,20231221,151752
UT Arlington, 13.5 ,Texas Tech,20231221,151752
Alcorn State, 15.5 ,George Washington,20231221,151752
Navy, 9.5 ,Youngstown State,20231221,151752
Quinnipiac, -3.5 ,Lafayette,20231221,151752
Holy Cross, 15.5 ,Harvard,20231221,151752
Incarnate Word, 14.5 ,UIC,20231221,151752
ROSEM,NL,La Salle,20231221,151752
Jacksonville State, 2.5 ,Little Rock,20231221,151752
Nevada, -8.5 ,Temple,20231221,151752
VULYN,NL,UNCG,20231221,151752
Presbyterian, 21.5 ,Wake Forest,20231221,151752
Northern Colorado, 7.5 ,Air Force,20231221,151752
PUG,NL,Weber State,20231221,151752
Niagara, 17.5 ,Syracuse,20231221,151752
North Carolina A&T, 9.5 ,Coastal Carolina,20231221,151752
BETH,NL,Sacramento State,20231221,151752
American, 18.5 ,Virginia Tech,20231221,151752
TCU, -14.5 ,Old Dominion,20231221,151752
Kentucky, -14.5 ,Louisville,20231221,151752
Western Michigan, 9.5 ,Cleveland State,20231221,151752
New Orleans, 23.5 ,Ohio State,20231221,151752
New Hampshire, 5.5 ,Rhode Island,20231221,151752
Lehigh, 16.5 ,Boston College,20231221,151752
Stony Brook, 21.5 ,Michigan State,20231221,151752
Tarleton State, 22.5 ,Tennessee,20231221,151752
Gardner-Webb, 9.5 ,Akron,20231221,151752
Jacksonville, 33.5 ,Purdue,20231221,151752
Saint Joseph's, 2.5 ,Charleston,20231221,151752
Abilene Christian, 14.5 ,Arkansas,20231221,151752
UNCW, 1.5 ,Marshall,20231221,151752
Buffalo, 15.5 ,Richmond,20231221,151752
Detroit, 7.5 ,Central Michigan,20231221,151752
Idaho State, 6.5 ,Oregon State,20231221,151752
William & Mary, 8.5 ,Pepperdine,20231221,151752
Utah Tech, 24.5 ,Colorado,20231221,151752
South Dakota State, -4.5 ,Norfolk State,20231221,151752
MSOE,NL,Green Bay,20231221,151752
DEF,NL,IUPUI,20231221,151752
Florida A&M, 24.5 ,UCF,20231221,151752
Maine, 3.5 ,FIU,20231221,151752
Le Moyne, 19.5 ,Penn State,20231221,151752
Fairfield, -1.5 ,Fairleigh Dickinson,20231221,151752
USC Upstate, 15.5 ,Davidson,20231221,151752
Colgate, 1.5 ,Iona,20231221,151752
UNC Asheville, 9.5 ,Appalachian State,20231221,151752
Eastern Kentucky, 2.5 ,Troy,20231221,151752
Samford, -6.5 ,Texas Southern,20231221,151752
Eastern Illinois, 31.5 ,Iowa State,20231221,151752
Northern Iowa, -3.5 ,Northern Illinois,20231221,151752
Texas State, 27.5 ,Houston,20231221,151752
Ball State, 11.5 ,Minnesota,20231221,151752
Southeast Missouri State, 13.5 ,Illinois State,20231221,151752
SIUE, 11.5 ,Bradley,20231221,151752
Idaho, 6.5 ,UC Riverside,20231221,151752
WIRIV,NL,St. Thomas (MN,20231221,151752
Army, 6.5 ,UTSA,20231221,151752
Alabama A&M, 12.5 ,South Alabama,20231221,151752
Stonehill, 29.5 ,Miami (FL,20231221,151752
Kansas State, -5.5 ,Wichita State,20231221,151752
North Alabama, 14.5 ,Indiana,20231221,151752
Stanford, 8.5 ,San Diego State,20231221,151752
Eastern Washington, 14.5 ,Washington,20231221,151752
Kent State, 6.5 ,Oregon,20231221,151752
Georgia Tech, 2.5 ,Massachusetts,20231221,151752
MRCD,NL,UC Davis,20231221,151752
Lamar, 16.5 ,LSU,20231221,151752
Wyoming, 1.5 ,UTEP,20231221,151752
Hofstra, 4.5 ,UNLV,20231221,151752
Northern Kentucky, 15.5 ,Saint Mary's,20231221,151752
Omaha, -1.5 ,Cal Poly,20231221,151752
South Dakota, 8.5 ,San Diego,20231221,151752
Boise State, 1.5 ,Washington State,20231221,151752
Portland, 8.5 ,Hawaii,20231221,151752
CHEY,NL,North Carolina A&T,20231221,151752
South Dakota State,NL,Wyoming,20231221,151752
