Valparaiso, 2 ,Western Michigan,20241220,140716
VULYN,NL,Radford,20241220,140716
SNOK,NL,Northwestern State,20241220,140716
Houston Christian, 33 ,Texas A&M,20241220,140716
Grambling State, 6 ,Norfolk State,20241220,140716
UIC, 6 ,Seattle,20241220,140716
DEF,NL,Purdue Fort Wayne,20241220,140716
Rider, 4 ,Penn,20241220,140716
Delaware State, 3.5 ,Alabama State,20241220,140716
Delaware, 2.5 ,Saint Peter's,20241220,140716
Akron, 3.5 ,Yale,20241220,140716
LOYOLO,NL,Southeastern Louisiana,20241220,140716
Holy Cross, 5.5 ,Siena,20241220,140716
Longwood, -3 ,North Carolina Central,20241220,140716
DILD,NL,Tulane,20241220,140716
TXWESL,NL,Stephen F. Austin,20241220,140716
St. John's, -7 ,Providence,20241220,140716
Appalachian State, 12 ,North Texas,20241220,140716
SDSM,NL,North Dakota,20241220,140716
Dayton, 3.5 ,Cincinnati,20241220,140716
Jackson State, 14 ,UTEP,20241220,140716
Florida A&M, 34 ,BYU,20241220,140716
Southern, 9 ,Loyola Marymount,20241220,140716
