Toccoa Falls,NL,Gardner-Webb,20251218,141208
North Florida, 11.5 ,Charleston Southern,20251218,141208
Jackson State, 6.5 ,Hampton,20251218,141208
SIU Edwardsville, -6.5 ,Eastern Illinois,20251218,141208
Coastal Carolina, 3.5 ,Appalachian State,20251218,141208
Bradley, -4.5 ,Indiana State,20251218,141208
Southern Utah, 5.5 ,Northern Arizona,20251218,141208
Western Carolina, 34.5 ,Georgia,20251218,141208
Furman, -8.5 ,Manhattan,20251218,141208
Temple, 5.5 ,Davidson,20251218,141208
Fairfield, 4.5 ,Central Connecticut State,20251218,141208
Radford, 8.5 ,William & Mary,20251218,141208
Lafayette, 10.5 ,Charlotte,20251218,141208
American, 21.5 ,VCU,20251218,141208
Delaware State, 18.5 ,Saint Joseph's,20251218,141208
Grambling State, 1.5 ,Norfolk State,20251218,141208
Drake, 5.5 ,Murray State,20251218,141208
Kansas City, 30.5 ,Oklahoma State,20251218,141208
Georgia State, 9.5 ,Georgia Southern,20251218,141208
Oral Roberts, 23.5 ,TCU,20251218,141208
Winthrop, -10.5 ,North Dakota,20251218,141208
Southeast Missouri State, -2.5 ,Tennessee Tech,20251218,141208
Western Illinois, 10.5 ,Lindenwood,20251218,141208
Tennessee-Martin, 4.5 ,Tennessee State,20251218,141208
Little Rock, 2.5 ,Southern Indiana,20251218,141208
Louisiana, 12.5 ,Southern Miss,20251218,141208
Illinois State, 1.5 ,Southern Illinois,20251218,141208
Pepperdine, 3.5 ,Long Beach State,20251218,141208
