Eastern Washington,+12.5,Cincinnati,20231112,151551
Bryant,+14.5,Rutgers,20231112,151551
UAB,+6,Maryland,20231112,151551
Idaho State,+28.5,Iowa State,20231112,151551
Air Force,+6.5,Delaware,20231112,151551
San Jose State,+15.5,Texas Tech,20231112,151551
Elon,+5,North Dakota,20231112,151551
Lehigh,+24.5,North Carolina,20231112,151551
Texas A&M-Commerce,+3.5,Purdue Fort Wayne,20231112,151551
Sam Houston,+7,Oklahoma State,20231112,151551
Clemson,-8,Davidson,20231112,151551
San Francisco,+6,Boise State,20231112,151551
Howard,+11.5,James Madison,20231112,151551
Merrimack,+8.5,Maine,20231112,151551
Lafayette,+9,Pepperdine,20231112,151551
UC Riverside,+8.5,Portland,20231112,151551
Gardner-Webb,+23.5,Baylor,20231112,151551
North Carolina Central,+21,Georgia,20231112,151551
Northern Arizona,+18,Grand Canyon,20231112,151551
Yale,+1,LMU,20231112,151551
Robert Morris,+8.5,Towson,20231112,151551
Army West Point,+26,Indiana,20231112,151551
Weber State,+16.5,Saint Marys,20231112,151551
UC Davis,+3,Montana,20231112,151551
Nevada,+4.5,Washington,20231112,151551
