Ole Miss,-6,South Carolina,20230117,132025
Houston,-10,Tulane,20230117,132025
Tennessee,-7,Mississippi State,20230117,132025
Kansas,-2,Kansas State,20230117,132025
Boston College,+14.5,North Carolina,20230117,132025
Davidson,+10.5,Dayton,20230117,132025
Creighton,-7,Butler,20230117,132025
Kent State,-14,Eastern Michigan,20230117,132025
Ohio,+8,Toledo,20230117,132025
North Carolina State,-6,Georgia Tech,20230117,132025
Western Michigan,+9.5,Ball State,20230117,132025
Florida State,+5,Notre Dame,20230117,132025
Massachusetts,+8.5,VCU,20230117,132025
Akron,-8.5,Central Michigan,20230117,132025
Rhode Island,+8.5,Richmond,20230117,132025
Bowling Green,+6,Buffalo,20230117,132025
Northern Illinois,+6,Miami OH,20230117,132025
UIC,+3,Valparaiso,20230117,132025
Texas,+3,Iowa State,20230117,132025
Evansville,+17.5,Southern Illinois,20230117,132025
Alabama,-8.5,Vanderbilt,20230117,132025
Penn State,+3.5,Wisconsin,20230117,132025
Baylor,+2,Texas Tech,20230117,132025
Georgia,+10.5,Kentucky,20230117,132025
Clemson,+2,Wake Forest,20230117,132025
San Jose State,+10,New Mexico,20230117,132025
Nevada,+5.5,Boise State,20230117,132025
UNLV,+6,Utah State,20230117,132025
Wyoming,+2.5,Air Force,20230117,132025
Murray State,+5,Belmont,20230117,132025
