Southeast Missouri State, 16.5 ,Lipscomb,20241205,140822
Purdue Fort Wayne, -8 ,Detroit,20241205,140822
Alabama State, 2 ,Southern Miss,20241205,140822
Purdue, 2 ,Penn State,20241205,140822
Wright State, 1 ,Oakland,20241205,140822
FLTECH,NL,Jacksonville,20241205,140822
Central Michigan,NL,AQUN,20241205,140822
WARUR,NL,North Florida,20241205,140822
Samford, -8 ,South Carolina State,20241205,140822
Radford, -5 ,North Carolina Central,20241205,140822
Maryland Eastern Shore, 20 ,Longwood,20241205,140822
Southeastern Louisiana, 3 ,Nicholls,20241205,140822
Stephen F. Austin, 5.5 ,Texas-Rio Grande Valley,20241205,140822
Xavier, 1 ,TCU,20241205,140822
Cleveland State, 8 ,Milwaukee,20241205,140822
Drake, -10.5 ,Valparaiso,20241205,140822
Jackson State, 15 ,Arkansas State,20241205,140822
Lamar, 8.5 ,Texas A&M-Corpus Christi,20241205,140822
Northwestern State, 4.5 ,Incarnate Word,20241205,140822
East Texas A&M, 2 ,Houston Christian,20241205,140822
Cal Poly, 2.5 ,UC Davis,20241205,140822
California-San Diego, 3 ,UC Santa Barbara,20241205,140822
Bakersfield, 16 ,UC Irvine,20241205,140822
Long Beach State, 5.5 ,Cal State Fullerton,20241205,140822
UC Riverside, 5.5 ,CSUN,20241205,140822
Saint Louis, 8 ,San Francisco,20241205,140822
Northwestern State,NL,Houston Christian,20241205,140822
