USC,+2,Michigan State,20230317,151903
Kennesaw State,+12,Xavier,20230317,151903
UC Santa Barbara,+10.5,Baylor,20230317,151903
Vermont,+10.5,Marquette,20230317,151903
Pittsburgh,+4.5,Iowa State,20230317,151903
North Carolina State,+5.5,Creighton,20230317,151903
Iona,+9,UConn,20230317,151903
Fairleigh Dickinson,+23,Purdue,20230317,151903
Providence,+4,Kentucky,20230317,151903
Drake,+2.5,Miami FL,20230317,151903
Grand Canyon,+15.5,Gonzaga,20230317,151903
Florida Atlantic,+1.5,Memphis,20230317,151903
Montana State,+7.5,Kansas State,20230317,151903
Kent State,+4.5,Indiana,20230317,151903
Arizona State,+5,TCU,20230317,151903
USC Upstate,+11,Indiana State,20230317,151903
Maryland,+8.5,Alabama,20230317,151903
Furman,+6,San Diego State,20230317,151903
Princeton,+6.5,Missouri,20230317,151903
North Alabama,+8,Southern Utah,20230317,151903
Arkansas,+3.5,Kansas,20230317,151903
Duke,-3,Tennessee,20230317,151903
Auburn,+5.5,Houston,20230317,151903
Northwestern,+7.5,UCLA,20230317,151903
Penn State,+5.5,Texas,20230317,151903
Southern Indiana,+9,San Jose State,20230317,151903
Western Carolina,+6,Charlotte,20230317,151903
Cleveland State,+1,Eastern Kentucky,20230317,151903
Rice,+6,Duquesne,20230317,151903
Milwaukee,+2,Stetson,20230317,151903
