Le Moyne,NL,FDU,20260125,140919
Florida Atlantic, 4.5 ,South Florida,20260125,140919
Central Connecticut State,NL,Stonehill,20260125,140919
Wagner,NL,LIU,20260125,140919
Chicago State, 9.5 ,Mercyhurst,20260125,140919
Illinois State,NL,Belmont,20260125,140919
Oregon, 9.5 ,Washington,20260125,140919
USC, 7.5 ,Wisconsin,20260125,140919
Southern Illinois, -2.5 ,Evansville,20260125,140919
Cal State Northridge,NL,Hawai'i,20260125,140919
St. Francis (PA,NL,New Haven,20260125,140919
Purdue Fort Wayne, -3.5 ,IU Indy,20260125,140919
