Louisiana Christian,NL,Southern University,20251201,141028
South Carolina State, 3.5 ,Chicago State,20251201,141028
Temple, 14.5 ,Villanova,20251201,141028
Central State (OH,NL,Toledo,20251201,141028
Tarleton State, 18.5 ,Cincinnati,20251201,141028
Iona, -1.5 ,Delaware,20251201,141028
North Alabama, 5.5 ,Jacksonville State,20251201,141028
West Georgia, 16.5 ,Troy,20251201,141028
St. Francis (PA, 27.5 ,Xavier,20251201,141028
UAB, -3.5 ,Middle Tennessee,20251201,141028
McNeese, -7.5 ,Incarnate Word,20251201,141028
Bowling Green, 12.5 ,Kansas State,20251201,141028
California Baptist, 13.5 ,Colorado,20251201,141028
Portland, 17.5 ,Stanford,20251201,141028
