Brown, -1 ,Harvard,20250228,140750
Yale, -9.5 ,Dartmouth,20250228,140750
Central Michigan, -2.5 ,Eastern Michigan,20250228,140750
Iona, -1.5 ,Niagara,20250228,140750
Marist, 1.5 ,Sacred Heart,20250228,140750
Davidson, 15.5 ,VCU,20250228,140750
Mount St. Mary's, -2.5 ,Fairfield,20250228,140750
Manhattan, -5.5 ,Canisius,20250228,140750
Saint Peter's, 9.5 ,Quinnipiac,20250228,140750
Penn, 8.5 ,Cornell,20250228,140750
Princeton, -4.5 ,Columbia,20250228,140750
Rider, 9.5 ,Merrimack,20250228,140750
Old Dominion, 1.5 ,Coastal Carolina,20250228,140750
Arkansas State, -16.5 ,Louisiana-Monroe,20250228,140750
James Madison, 1 ,Texas State,20250228,140750
Georgia State, 4.5 ,Georgia Southern,20250228,140750
Louisiana, 12.5 ,South Alabama,20250228,140750
UCLA, 5.5 ,Purdue,20250228,140750
Troy, -9.5 ,Southern Miss,20250228,140750
Appalachian State, 2.5 ,Marshall,20250228,140750
Iowa, 4.5 ,Northwestern,20250228,140750
Kent State, 3.5 ,Akron,20250228,140750
Nevada, -2.5 ,UNLV,20250228,140750
UC Riverside,NL,Hawai'i,20250228,140750
