Indiana State, 19 ,Ohio State,20241229,140252
Northwestern State, 26.5 ,Texas,20241229,140252
Harvard, 5 ,Iona,20241229,140252
Penn, 25 ,Penn State,20241229,140252
Hofstra, -1 ,Quinnipiac,20241229,140252
JOWAL,NL,Central Connecticut State,20241229,140252
Stonehill, 4 ,Lafayette,20241229,140252
Stetson, 38 ,Florida,20241229,140252
Navy, 8.5 ,William & Mary,20241229,140252
Northeastern, 14.5 ,Northwestern,20241229,140252
Southern Illinois, 10.5 ,Northern Iowa,20241229,140252
Northern Kentucky, -1.5 ,Robert Morris,20241229,140252
Detroit, 14.5 ,Youngstown State,20241229,140252
IU Indy, 17 ,Milwaukee,20241229,140252
Purdue Fort Wayne, -8.5 ,Green Bay,20241229,140252
RUR,NL,Holy Cross,20241229,140252
MILLIG,NL,Tennessee Tech,20241229,140252
BPARK,NL,Kennesaw State,20241229,140252
MANHV,NL,Sacred Heart,20241229,140252
Stony Brook, 9 ,Albany,20241229,140252
South Carolina State, 25 ,Georgia,20241229,140252
Morgan State, 22.5 ,Minnesota,20241229,140252
Norfolk State, 9 ,High Point,20241229,140252
Binghamton, 8 ,Marist,20241229,140252
Boston, 3.5 ,Maine,20241229,140252
Prairie View A&M, 29.5 ,Oklahoma,20241229,140252
Le Moyne, 3.5 ,Niagara,20241229,140252
Longwood, 19.5 ,SMU,20241229,140252
Chicago State, 39.5 ,Illinois,20241229,140252
Belmont, 8.5 ,Drake,20241229,140252
Buffalo, 15 ,Temple,20241229,140252
South Dakota State, 22 ,Alabama,20241229,140252
Wright State, 1.5 ,Cleveland State,20241229,140252
WSTMMO,NL,Southeast Missouri State,20241229,140252
WALW,NL,North Dakota,20241229,140252
UTSA, -1.5 ,Army,20241229,140252
NJIT, 23.5 ,Washington,20241229,140252
HEIDEL,NL,Kent State,20241229,140252
NEUM,NL,Lehigh,20241229,140252
WARUR,NL,Coastal Carolina,20241229,140252
Valparaiso, 13.5 ,Bradley,20241229,140252
Missouri State, -4.5 ,Evansville,20241229,140252
UMBC, 2.5 ,American,20241229,140252
Winthrop, 16.5 ,Indiana,20241229,140252
SCHREI,NL,Texas A&M-Corpus Christi,20241229,140252
UIC, 5 ,Illinois State,20241229,140252
Weber State, 21 ,Oregon,20241229,140252
St. Thomas (MN, -1 ,UC Riverside,20241229,140252
UT Arlington, 6.5 ,Texas State,20241229,140252
MIDW,NL,James Madison,20241229,140252
BRESC,NL,Austin Peay,20241229,140252
ASH,NL,Lipscomb,20241229,140252
SWCU,NL,Central Arkansas,20241229,140252
Toledo, 21 ,Purdue,20241229,140252
FRIENDS,NL,Wichita State,20241229,140252
TXLUT,NL,Incarnate Word,20241229,140252
Florida A&M, 8 ,Tarleton State,20241229,140252
Mississippi Valley State, 39.5 ,LSU,20241229,140252
Western Kentucky, 18.5 ,Michigan,20241229,140252
Campbell, 28 ,North Carolina,20241229,140252
