Lafayette, 4.5 ,American,20250210,140759
North Carolina, 5.5 ,Clemson,20250210,140759
Mississippi Valley State, 19.5 ,Alcorn State,20250210,140759
Southern University, -3 ,Alabama State,20250210,140759
East Texas A&M, 19.5 ,McNeese,20250210,140759
Florida A&M, 1 ,Prairie View A&M,20250210,140759
Northwestern State, 7 ,Nicholls State,20250210,140759
UT Rio Grande Valley, 3 ,Stephen F. Austin,20250210,140759
New Orleans, 11.5 ,Incarnate Word,20250210,140759
North Carolina A&T, 13.5 ,Campbell,20250210,140759
Arkansas-Pine Bluff, 13 ,Jackson State,20250210,140759
Bethune-Cookman, 3 ,Texas Southern,20250210,140759
Texas A&M-Corpus Christi, 1.5 ,Lamar,20250210,140759
Grambling State, -1 ,Alabama A&M,20250210,140759
Southeastern Louisiana, 2 ,Houston Christian,20250210,140759
Howard, -7 ,Maryland-Eastern Shore,20250210,140759
Charlotte, 13.5 ,Florida Atlantic,20250210,140759
Baylor, 9 ,Houston,20250210,140759
Fresno State, 14.5 ,Nevada,20250210,140759
