Hartford,+10.5,Morgan State,20230118,132015
Bucknell,+5.5,Army West Point,20230118,132015
UMBC,+4,UMass Lowell,20230118,132015
UConn,-5,Seton Hall,20230118,132015
Pittsburgh,-9.5,Louisville,20230118,132015
Ohio State,-6,Nebraska,20230118,132015
East Carolina,+9,Temple,20230118,132015
Auburn,-5,LSU,20230118,132015
TCU,+2,West Virginia,20230118,132015
Florida,+4,Texas A&M,20230118,132015
Saint Louis,-6,Loyola Chicago,20230118,132015
Cincinnati,-4,South Florida,20230118,132015
Furman,+1,Chattanooga,20230118,132015
Duquesne,-1,Saint Bonaventure,20230118,132015
Samford,-4,ETSU,20230118,132015
Colgate,-12.5,Holy Cross,20230118,132015
Bradley,+2.5,Indiana State,20230118,132015
Wofford,-2,Western Carolina,20230118,132015
Lafayette,+5.5,American,20230118,132015
Presbyterian,+6,USC Upstate,20230118,132015
Winthrop,+2,High Point,20230118,132015
Boston University,+2.5,Navy,20230118,132015
UNC Asheville,-1,Charleston Southern,20230118,132015
Abilene Christian,+8.5,Utah Valley,20230118,132015
Missouri State,+7.5,Drake,20230118,132015
Illinois State,+8.5,UNI,20230118,132015
SMU,-3.5,Tulsa,20230118,132015
North Alabama,+1.5,Central Arkansas,20230118,132015
Xavier,-7.5,DePaul,20230118,132015
Providence,+7,Marquette,20230118,132015
Utah Tech,+13,Grand Canyon,20230118,132015
Arkansas,+2,Missouri,20230118,132015
Oklahoma,+3.5,Oklahoma State,20230118,132015
Oregon,-7.5,California,20230118,132015
San Diego State,-5,Colorado State,20230118,132015
