Wake Forest, 20.5 ,Duke,20250303,140834
Austin Peay, 11.5 ,North Alabama,20250303,140834
Texas Southern, 1.5 ,Alcorn State,20250303,140834
Southern University, -3.5 ,Florida A&M,20250303,140834
Grambling State, 3.5 ,Bethune-Cookman,20250303,140834
McNeese, -10.5 ,Stephen F. Austin,20250303,140834
Eastern Kentucky, 2.5 ,Jacksonville,20250303,140834
Queens University, 4.5 ,Florida Gulf Coast,20250303,140834
Delaware State, 1 ,Morgan State,20250303,140834
Norfolk State, -5.5 ,North Carolina Central,20250303,140834
Southeastern Louisiana, -1.5 ,UT Rio Grande Valley,20250303,140834
Howard, 10.5 ,South Carolina State,20250303,140834
Incarnate Word, 1.5 ,Northwestern State,20250303,140834
Houston Christian, -2.5 ,East Texas A&M,20250303,140834
Central Arkansas, 19.5 ,Lipscomb,20250303,140834
Nicholls State, 1.5 ,Lamar,20250303,140834
New Orleans, 14.5 ,Texas A&M-Corpus Christi,20250303,140834
Maryland-Eastern Shore, 3.5 ,Coppin State,20250303,140834
Wichita State, 7.5 ,North Texas,20250303,140834
Northern Colorado, -7.5 ,Weber State,20250303,140834
Idaho, 5.5 ,Montana State,20250303,140834
UCLA, -3.5 ,Northwestern,20250303,140834
Kansas, 9.5 ,Houston,20250303,140834
Northern Arizona, 6.5 ,Idaho State,20250303,140834
Prairie View A&M, 14.5 ,Jackson State,20250303,140834
Sacramento State, 12.5 ,Portland State,20250303,140834
Eastern Washington, 9.5 ,Montana,20250303,140834
