South Alabama, 3.5 ,Mercer,20231206,151916
UNTD,NL,UT Arlington,20231206,151916
Rutgers, 3.5 ,Wake Forest,20231206,151916
FUDF,NL,Penn,20231206,151916
UMBC, -3.5 ,Morgan State,20231206,151916
Loyola Maryland, 10.5 ,La Salle,20231206,151916
Stonehill, 10.5 ,Stony Brook,20231206,151916
Miami (OH, 23.5 ,Ohio State,20231206,151916
Duquesne, -5.5 ,Marshall,20231206,151916
Massachusetts, -2.5 ,Towson,20231206,151916
Brown, 3.5 ,Rhode Island,20231206,151916
Memphis, -2.5 ,VCU,20231206,151916
Valparaiso, 3.5 ,Central Michigan,20231206,151916
Penn State, 7.5 ,Maryland,20231206,151916
Campbell, 13.5 ,Davidson,20231206,151916
Youngstown State, 8.5 ,Ohio,20231206,151916
St. Bonaventure, -7.5 ,Niagara,20231206,151916
Fairfield, 16.5 ,Yale,20231206,151916
Old Dominion, -4.5 ,William & Mary,20231206,151916
Robert Morris, 5.5 ,Canisius,20231206,151916
Hofstra, -2.5 ,Iona,20231206,151916
Ball State, -1.5 ,Detroit,20231206,151916
Toledo, 1.5 ,Oakland,20231206,151916
BLOM,NL,Temple,20231206,151916
LYND,NL,Colgate,20231206,151916
Jacksonville, 14.5 ,UCF,20231206,151916
American, 14.5 ,Saint Joseph's,20231206,151916
Maine, -2.5 ,Boston,20231206,151916
Florida A&M, 8.5 ,Presbyterian,20231206,151916
NJIT, 18.5 ,Fordham,20231206,151916
Bryant, -8.5 ,Siena,20231206,151916
Sacred Heart, 22.5 ,St. John's,20231206,151916
Maryland Eastern Shore, 26.5 ,North Carolina State,20231206,151916
Wofford, 7.5 ,Gardner-Webb,20231206,151916
Vermont, -2.5 ,Northeastern,20231206,151916
New Hampshire, -1.5 ,Dartmouth,20231206,151916
LIU, 28.5 ,Miami (FL,20231206,151916
Wagner, -5.5 ,Coppin State,20231206,151916
HSST,NL,Southeast Missouri State,20231206,151916
Saint Louis, 15.5 ,Drake,20231206,151916
San Francisco, -2.5 ,Vanderbilt,20231206,151916
Rice, 27.5 ,Houston,20231206,151916
Northern Kentucky, 2.5 ,Illinois State,20231206,151916
Texas, 8.5 ,Marquette,20231206,151916
South Carolina, 8.5 ,Clemson,20231206,151916
Omaha, 20.5 ,Texas Tech,20231206,151916
Northern Arizona, 8.5 ,Abilene Christian,20231206,151916
Purdue Fort Wayne, -6.5 ,Southern Indiana,20231206,151916
Milwaukee, 5.5 ,St. Thomas (MN,20231206,151916
Green Bay, 6.5 ,SIUE,20231206,151916
Richmond, 2.5 ,Northern Iowa,20231206,151916
COE,NL,Western Illinois,20231206,151916
SWAD,NL,Houston Christian,20231206,151916
Lipscomb, 3.5 ,Belmont,20231206,151916
Texas-Rio Grande Valley, 4.5 ,Texas A&M-Corpus Christi,20231206,151916
UC Santa Barbara, 13.5 ,New Mexico,20231206,151916
UNLV, 7.5 ,Dayton,20231206,151916
San Diego, 19.5 ,Utah State,20231206,151916
UC Davis, 14.5 ,Nevada,20231206,151916
Nebraska, -2.5 ,Minnesota,20231206,151916
Pittsburgh, -4.5 ,West Virginia,20231206,151916
DePaul, 19.5 ,Texas A&M,20231206,151916
Denver, 20.5 ,Colorado State,20231206,151916
UC Riverside, 13.5 ,Washington State,20231206,151916
SMU, 2.5 ,Arizona State,20231206,151916
Utah Tech, 9.5 ,California Baptist,20231206,151916
Cal State Fullerton, 3.5 ,Pepperdine,20231206,151916
LEWCL,NL,Portland State,20231206,151916
LIFE,NL,Long Beach State,20231206,151916
