UConn,-4,Saint Johns,20220213,161140
Robert Morris,+7,Youngstown State,20220213,161140
Northern Kentucky,+6,Wright State,20220213,161140
Maryland,+15.5,Purdue,20220213,161140
Monmouth,+8.5,Iona,20220213,161140
Detroit Mercy,+7.5,Oakland,20220213,161140
Siena,+2,Rider,20220213,161140
Stony Brook,-7,Maine,20220213,161140
Northwestern,+10,Illinois,20220213,161140
Nebraska,+16,Iowa,20220213,161140
UAB,-8,Old Dominion,20220213,161140
Green Bay,+5.5,Milwaukee,20220213,161140
Manhattan,+4,Quinnipiac,20220213,161140
Charlotte,+6.5,Middle Tennessee,20220213,161140
Marshall,+6,UTEP,20220213,161140
Mercer,+4,UNC Greensboro,20220213,161140
UNI,+6,Loyola Chicago,20220213,161140
Colorado State,+1.5,Boise State,20220213,161140
